Lead_ID,App_Engagement_Mins,Web_Configurator_Status,Test_Drive_Completed,Last_Contact_Days,Purchase,Engagement_Density,High_Intent_Signal,Attrition_Risk,Lead_Source_Social Media,Lead_Source_Unknown_Source_999,Lead_Source_Walk-in,Lead_Source_Web Search,Lead_Temperature_Hot,Lead_Temperature_Warm
06394885,4.609713105531807,1,0,74,0,0.061462841407090754,0,1,False,False,False,True,False,False
470275da,16.76193485589006,1,0,26,0,0.6208124020700022,0,0,True,False,False,False,False,True
9d4da531,69.54534986547641,0,0,20,0,3.311683326927448,0,0,False,False,True,False,False,True
038638a2,29.60324987531116,0,0,38,0,0.7590576891105426,0,1,False,False,False,False,False,False
3e369dda,51.25308955389893,1,0,45,0,1.1141975989978028,0,1,False,False,False,False,False,False
94cbaa36,52.24643595712632,0,0,65,0,0.7916126660170655,0,1,False,False,False,True,False,False
8beea440,24.261676632019597,0,0,35,0,0.6739354620005443,0,1,False,False,False,False,False,False
bbfdf14f,39.87925523023378,0,0,74,0,0.5317234030697837,0,1,False,False,False,False,False,False
dfbec0fe,5.212597640507174,0,0,81,0,0.06356826390862408,0,1,True,False,False,False,False,False
bec65855,65.8792227751893,1,0,64,0,1.0135265042336816,0,0,False,False,False,True,False,False
8ece3391,62.37978161963088,0,0,62,0,0.9901552638036648,0,0,False,False,True,False,False,False
1613e263,35.83907014415911,0,0,34,0,1.0239734326902603,0,1,False,False,False,True,False,False
0fe3963d,30.395302289109512,0,0,30,0,0.9804936222293391,0,0,True,False,False,False,False,True
82441da4,24.508405414857894,0,0,27,0,0.8753001933877819,0,0,False,False,False,False,False,True
af37c16a,55.2803251627025,0,1,0,1,55.2803251627025,0,0,False,False,True,False,True,False
8806a008,43.11923941185242,0,0,24,0,1.7247695764740967,0,0,False,False,False,True,False,True
b9e970cf,18.61768980785409,1,0,42,0,0.4329695304152114,0,1,False,False,False,False,False,False
46659249,8.981938762185587,0,1,83,0,0.10692784240697127,0,1,False,False,False,True,False,False
4eda87c4,7.375719823930915,0,0,66,0,0.11008537050643157,0,1,False,False,True,False,False,False
6d9eca4b,54.89004820623194,0,0,62,0,0.871270606448126,0,1,False,False,False,True,False,False
e2fa4eb7,24.102350148449958,0,0,50,0,0.4725951009499992,0,1,False,False,False,True,False,False
16829563,35.42241209370266,0,0,1,0,17.71120604685133,0,0,False,False,False,True,True,False
60fb70cd,26.51735263860659,1,1,81,1,0.3233823492512999,1,1,False,False,False,False,False,False
82f40a03,7.476493263033455,0,1,63,1,0.11682020723489774,0,1,False,False,True,False,False,False
abb97211,5.348655211960457,1,0,73,0,0.07227912448595213,0,1,False,False,True,False,False,False
f23f8a22,17.592232097621462,0,0,68,0,0.2549598854727748,0,1,False,False,False,False,False,False
5878c700,18.83793388171911,0,1,8,0,2.0931037646354564,0,0,False,False,False,False,False,True
c8c37de6,18.82822503890745,0,0,1,0,9.414112519453726,0,0,False,False,False,False,True,False
9f01447a,19.274491187684923,1,0,33,0,0.5668967996377918,0,1,True,False,False,False,False,False
86b6aa4e,90.6348425609532,0,1,59,1,1.51058070934922,0,0,False,False,False,True,False,False
b9d118b1,50.729396435307095,0,0,60,0,0.8316294497591327,0,1,False,False,False,True,False,False
40791787,29.9150928094022,0,0,30,0,0.9650029938516839,0,0,False,False,True,False,False,True
2a0a17ee,23.638923308818303,0,0,9,0,2.3638923308818303,0,0,False,False,False,True,False,True
1b1f9c0a,24.286099771178986,0,1,75,0,0.31955394435761825,0,1,True,False,False,False,False,False
afffee53,42.04055063834352,0,0,35,0,1.1677930732873198,0,1,False,False,False,False,False,False
a588e650,23.469279675349007,0,0,84,0,0.2761091726511648,0,1,False,False,True,False,False,False
ce0a2296,47.273988372619954,0,0,48,0,0.9647752729106113,0,1,False,False,True,False,False,False
99e78429,32.32789248265441,0,0,69,1,0.4618270354664916,0,1,False,False,False,True,False,False
d2a294ae,91.1672262581205,1,0,48,1,1.8605556379208263,0,0,False,False,True,False,False,False
bd5b41c4,22.39311431954473,1,0,2,0,7.464371439848243,0,0,False,False,False,False,True,False
05e46f52,53.18586267721996,1,0,73,0,0.718727874016486,0,1,False,False,True,False,False,False
412dd73d,9.785396952059925,0,0,4,0,1.957079390411985,0,0,False,False,False,False,True,False
094fc50d,14.761762785790252,0,1,89,0,0.16401958650878057,0,1,True,False,False,False,False,False
6a366c7d,,0,0,60,0,,0,0,True,False,False,False,False,False
2cf2be1a,45.91731919601707,0,1,84,1,0.5402037552472596,0,1,False,False,False,False,False,False
375b8e9f,35.87975092804483,0,0,89,0,0.3986638992004981,0,1,False,False,False,True,False,False
8e1b026e,106.39831236754875,0,0,25,1,4.09224278336726,0,0,False,False,True,False,False,True
cd68e09e,23.90073410399512,0,0,71,0,0.33195464033326555,0,1,False,False,False,True,False,False
0ec9e678,53.10080229622631,0,0,4,1,10.620160459245263,0,0,False,False,True,False,True,False
b7b5d76a,,1,1,14,1,,1,0,True,False,False,False,False,True
0eba1f0e,71.8472103415702,0,0,15,0,4.490450646348138,0,0,True,False,False,False,False,True
ac0fe308,8.723395174728886,0,0,0,0,8.723395174728886,0,0,False,True,False,False,True,False
3e95e65a,23.778421354515142,0,0,15,0,1.4861513346571964,0,0,False,True,False,False,False,True
277a70cc,31.92217179430369,0,0,36,0,0.8627613998460457,0,1,True,False,False,False,False,False
853a81c2,,0,0,2,0,,0,0,True,False,False,False,True,False
251a11eb,34.85126598853287,1,0,51,0,0.6702166536256322,0,1,True,False,False,False,False,False
b4ba9ec4,55.83240655416374,1,0,46,1,1.1879235437056115,0,1,True,False,False,False,False,False
a0f8dec6,7.966455168844652,0,0,12,0,0.6128042437572809,0,0,False,False,False,True,False,True
e41b1e52,19.66908958020784,1,0,79,0,0.245863619752598,0,1,True,False,False,False,False,False
b78d1ce4,62.22371389167348,1,0,54,0,1.1313402525758816,0,0,True,False,False,False,False,False
26cdf74a,21.7960169051128,1,0,20,0,1.0379055669101334,0,0,False,False,False,True,False,True
94c8665b,25.302902119925115,1,0,65,0,0.3833773048473502,0,1,False,False,False,True,False,False
379d370f,70.33422934341343,0,0,53,0,1.3024857285817302,0,0,False,False,True,False,False,False
78796741,11.92392848360495,0,0,26,0,0.4416269808742574,0,0,False,False,False,False,False,True
4a52fd50,14.555658849112008,0,0,37,0,0.38304365392400025,0,1,True,False,False,False,False,False
24ecaeb7,7.134594138375064,0,0,89,0,0.07927326820416739,0,1,True,False,False,False,False,False
972a1247,72.18372960886647,1,1,57,1,1.2445470622218358,1,0,True,False,False,False,False,False
a1740654,50.096806736147535,0,0,61,1,0.8080130118733473,0,1,False,False,True,False,False,False
2e25ebec,49.23834173339191,1,0,45,0,1.0703987333346068,0,1,True,False,False,False,False,False
feeda9a3,19.22249495318676,1,1,88,1,0.215983089361649,1,1,False,False,False,False,False,False
334c5a9b,6.590962765679433,1,0,10,0,0.5991784332435848,0,0,False,False,False,True,False,True
8787daf8,4.7566997622589415,1,0,71,0,0.06606527447581863,0,1,False,False,True,False,False,False
51194c10,62.52886374715668,0,1,7,1,7.816107968394585,0,0,False,False,False,True,True,False
8b717a9a,37.587187429307086,0,0,70,0,0.5293970060465787,0,1,True,False,False,False,False,False
190d7001,42.76455935935774,0,0,63,0,0.6681962399899647,0,1,True,False,False,False,False,False
bb9123fe,30.850159334518107,0,0,20,0,1.4690552064056241,0,0,True,False,False,False,False,True
e5fe9d09,,0,0,71,0,,0,0,False,False,False,False,False,False
1e61a200,19.94912787308072,0,0,62,0,0.31665282338223366,0,1,False,False,False,False,False,False
dbc3ec99,10.326807348640008,1,0,84,0,0.12149185116047068,0,1,False,False,True,False,False,False
692a2be6,9.140235269005965,0,0,63,0,0.1428161760782182,0,1,False,False,False,True,False,False
78ab8717,47.33290943698714,0,0,19,0,2.366645471849357,0,0,True,False,False,False,False,True
f80149b6,5.252817006362244,0,1,7,0,0.6566021257952805,0,0,True,False,False,False,True,False
5dfaef20,10.392504396378431,0,0,57,0,0.17918111028238676,0,1,True,False,False,False,False,False
f1ffe76e,20.897420208113733,0,1,45,0,0.45429174365464636,0,1,True,False,False,False,False,False
bbd9970c,27.09661141476377,1,1,30,1,0.8740842391859281,1,0,False,False,False,False,False,True
857afc77,7.043193077033292,0,0,8,0,0.7825770085592547,0,0,False,False,False,True,False,True
af2b0593,34.53662273609968,1,0,14,1,2.3024415157399787,0,0,False,False,False,True,False,True
437e076d,29.591597376230617,0,0,25,0,1.1381383606242546,0,0,False,False,True,False,False,True
4b442eb4,61.81325805499887,1,1,9,1,6.1813258054998865,1,0,False,False,False,False,False,True
b2bb0879,27.44385150595642,0,0,28,0,0.9463397071019455,0,0,True,False,False,False,False,True
39003139,37.06579570517981,0,0,79,0,0.4633224463147476,0,1,False,False,False,True,False,False
5af6fb41,13.721083865280034,0,0,35,0,0.38114121848000093,0,1,False,False,False,True,False,False
1fc267c0,14.234809950482926,1,0,83,0,0.16946202322003484,0,1,False,False,False,False,False,False
e2cddb28,7.820497863791185,0,0,36,0,0.2113648071294915,0,1,False,False,True,False,False,False
01bdb700,13.839375655868643,0,0,85,0,0.16092297274265865,0,1,False,False,True,False,False,False
63ae939b,19.712258625066696,1,0,70,0,0.27763744542347457,0,1,True,False,False,False,False,False
fe014e60,57.78266749539698,1,0,22,1,2.5122898911042166,0,0,False,False,True,False,False,True
1c5f027e,12.061753231914745,0,1,40,0,0.2941891032174328,0,1,False,False,False,True,False,False
c620f333,93.79687088168048,1,0,79,0,1.172460886021006,0,0,False,False,True,False,False,False
25a853c0,39.39095217831957,0,1,27,1,1.4068197206542705,0,0,True,False,False,False,False,True
f0d27eef,,0,0,47,0,,0,0,False,False,False,True,False,False
ab6054e2,25.85803892029724,0,0,37,0,0.6804747084288747,0,1,False,False,True,False,False,False
49d53bd1,,1,0,30,0,,0,0,False,False,True,False,False,True
3ba6c462,15.68364128724028,1,0,13,0,1.1202600919457342,0,0,False,False,False,False,False,True
500f1057,6.749623552387252,0,1,72,0,0.09246059660804455,0,1,True,False,False,False,False,False
d771d31a,12.44299322056411,0,0,87,0,0.1413976502336831,0,1,False,False,True,False,False,False
49e8662d,72.0699830031344,0,1,76,1,0.9359738052355117,0,0,False,False,False,False,False,False
8912ddf1,37.716287269198304,1,0,89,0,0.4190698585466478,0,1,False,False,False,True,False,False
d67f0f4d,71.65030535788954,1,0,28,0,2.470700184754812,0,0,False,False,False,False,False,True
bc8abb63,15.342866006612358,0,0,50,0,0.30084050993357564,0,1,False,False,False,False,False,False
4106f941,10.048311668770236,1,0,48,0,0.2050675850769436,0,1,False,False,True,False,False,False
188a0c6b,,1,0,42,1,,0,0,False,False,True,False,False,False
a1add624,12.857386344322778,0,1,71,1,0.17857481033781636,0,1,False,False,True,False,False,False
888992c5,29.80602265346753,0,0,86,0,0.34259796153410954,0,1,False,False,False,False,False,False
0cfb01ae,5.353410366094879,0,0,4,0,1.070682073218976,0,0,False,False,False,True,True,False
19ccd947,2.855980282496771,0,0,41,0,0.06799953053563741,0,1,True,False,False,False,False,False
394f4cf7,32.96568833129828,0,0,6,0,4.709384047328326,0,0,False,False,False,False,True,False
83a8a3b3,73.39024593844866,0,0,41,0,1.7473868080583013,0,0,False,False,True,False,False,False
14cae71e,34.023812394053714,1,0,35,0,0.9451058998348254,0,1,True,False,False,False,False,False
fcb299a7,37.44549663204627,0,0,26,0,1.3868702456313433,0,0,False,True,False,False,False,True
cda55ff2,26.500911118828487,0,0,57,0,0.45691226066945667,0,1,True,False,False,False,False,False
c0f470cd,28.425164159186977,0,0,45,0,0.6179383512866734,0,1,False,False,True,False,False,False
716f7aad,6.400606767691644,0,0,65,0,0.09697889041957036,0,1,False,False,False,False,False,False
32fcd84a,13.29030579608868,0,0,24,0,0.5316122318435472,0,0,False,False,False,False,False,True
63c26234,57.38922266395685,0,0,72,0,0.7861537351226966,0,1,False,False,True,False,False,False
655b7666,19.359716638013197,0,0,26,0,0.7170265421486369,0,0,False,False,False,False,False,True
8e8a81e9,56.61779467176053,0,0,0,1,56.61779467176053,0,0,False,False,True,False,True,False
cbf6564f,27.845979458532373,0,0,86,0,0.3200687294084181,0,1,False,False,False,False,False,False
37d2bf2a,28.906477640972312,0,0,73,0,0.3906280762293556,0,1,False,False,False,False,False,False
9a6426c5,19.479039650889547,1,0,41,0,0.46378665835451305,0,1,False,False,False,False,False,False
fbe8085f,41.372347843003645,0,0,51,0,0.7956220739039163,0,1,False,False,False,True,False,False
bf1bec1b,48.47967701385949,0,0,24,0,1.9391870805543794,0,0,False,False,False,True,False,True
a716e7a3,12.659321455731153,1,0,53,0,0.23443187880983615,0,1,False,False,True,False,False,False
b9828430,7.066458585826109,0,0,66,0,0.10546953113173298,0,1,False,False,False,True,False,False
71b94455,3.636086355304484,0,0,5,0,0.6060143925507474,0,0,False,False,True,False,True,False
5116257b,36.183897753786354,1,1,57,1,0.6238603060997647,1,1,True,False,False,False,False,False
c3a5ecaf,33.30500772335148,0,0,69,0,0.47578582461930685,0,1,True,False,False,False,False,False
43d9f353,111.01956357586286,0,0,52,0,2.0947087467143937,0,0,False,False,False,True,False,False
60ecc28e,26.61833472684061,1,0,65,0,0.4033081019218274,0,1,True,False,False,False,False,False
05c8cd69,23.13348976239271,1,1,57,1,0.39885327176539154,1,1,True,False,False,False,False,False
d59ec09d,30.543750303430187,1,0,81,0,0.3724847597979291,0,1,False,False,False,False,False,False
45ef848d,31.761425363367596,0,1,86,1,0.3650738547513517,0,1,False,False,False,False,False,False
e3e9cd0d,21.762668745556056,0,0,1,0,10.881334372778028,0,0,False,False,True,False,True,False
3ddecdcf,13.03506146724206,0,0,75,0,0.17151396667423766,0,1,True,False,False,False,False,False
ca0a8d17,25.549706285172856,0,0,21,0,1.1613502856896754,0,0,False,False,True,False,False,True
76b71555,24.823826843492935,0,0,36,0,0.6709142390133226,0,1,False,False,True,False,False,False
20c6bd71,24.518480025484216,0,1,19,1,1.2259240012742108,0,0,True,False,False,False,False,True
7e47cbfc,44.41502217940947,1,0,23,1,1.8506259241420613,0,0,False,False,False,True,False,True
76482022,25.201013982381856,0,0,83,0,0.3000120712188316,0,1,True,False,False,False,False,False
62fc6f74,7.229473931669238,0,0,64,0,0.11122267587183443,0,1,False,False,False,False,False,False
2edfad3d,14.95692965173792,0,0,64,0,0.2301066100267372,0,1,True,False,False,False,False,False
b9b28dda,21.55129489769141,0,0,80,0,0.26606536910730133,0,1,False,False,False,True,False,False
d09e16d7,,0,0,0,0,,0,0,False,False,True,False,True,False
6427bb00,36.72428325633709,0,1,2,1,12.241427752112363,0,0,False,False,True,False,True,False
a1a55260,,0,0,45,0,,0,0,False,False,False,False,False,False
98c988cf,2.940085737596752,0,0,54,0,0.053456104319940946,0,1,False,False,False,False,False,False
62e946ef,8.129387251733355,1,0,74,0,0.10839183002311141,0,1,False,False,False,False,False,False
f25fd420,38.51006078724641,1,0,87,0,0.43761432712780013,0,1,False,False,True,False,False,False
1df1539c,21.090301329909995,0,0,85,0,0.2452360619756976,0,1,False,False,False,False,False,False
c6bb38c0,27.9908569982118,0,1,63,0,0.4373571405970594,0,1,True,False,False,False,False,False
0795707e,19.024010419128903,1,0,44,0,0.4227557870917534,0,1,False,False,True,False,False,False
a2971df2,14.903501862781056,1,0,25,0,0.5732116101069636,0,0,False,False,False,True,False,True
eab176e0,19.58823099328694,0,0,76,0,0.25439261030242777,0,1,False,False,True,False,False,False
ea980b02,28.24020346480246,1,1,64,1,0.4344646686892686,1,1,True,False,False,False,False,False
4f4e9ff1,25.05903232998771,0,0,23,0,1.0441263470828213,0,0,True,False,False,False,False,True
ec4ad1da,48.26473825721175,1,0,73,0,0.6522261926650236,0,1,False,False,False,False,False,False
0339be23,5.860742877027236,1,0,34,0,0.16744979648649244,0,1,False,False,True,False,False,False
e82cdfd9,,0,0,23,0,,0,0,False,False,True,False,False,True
0c1844c6,20.895147709774665,1,0,27,0,0.7462552753490952,0,0,False,False,True,False,False,True
2b910a3a,37.019603934225,0,0,79,0,0.46274504917781256,0,1,False,False,False,True,False,False
ab4998dc,42.770835166647416,1,0,15,1,2.6731771979154635,0,0,False,False,False,False,False,True
c8746602,15.41528886991822,0,0,58,0,0.2612760825409868,0,1,True,False,False,False,False,False
11dbe114,0.9065824094136872,1,0,80,0,0.011192375424860335,0,1,True,False,False,False,False,False
ac5025a7,15.843796978663857,0,0,53,0,0.2934036477530344,0,1,False,False,False,False,False,False
8f7291b4,33.380686542046575,0,0,78,0,0.42254033597527313,0,1,True,False,False,False,False,False
cf5bac3f,24.704696458764943,0,0,15,0,1.544043528672809,0,0,True,False,False,False,False,True
95662b3f,37.97948037731396,1,0,14,1,2.5319653584875974,0,0,False,False,False,False,False,True
8aa8fc34,56.06768159258261,1,0,10,0,5.097061962962055,0,0,True,False,False,False,False,True
75e03edf,22.05403166036198,1,0,64,0,0.3392927947747997,0,1,False,False,True,False,False,False
a13e74f1,17.360888042155104,1,0,78,0,0.219758076482976,0,1,False,False,False,True,False,False
3ae96d6d,11.48216172982318,0,0,89,0,0.1275795747758131,0,1,False,False,False,False,False,False
877c48f5,6.732665191095977,0,1,67,0,0.09900978222199966,0,1,False,False,False,True,False,False
78805552,4.963581415206064,0,0,42,0,0.11543212593502473,0,1,True,False,False,False,False,False
67b85409,14.152862619132462,0,1,68,0,0.20511395100191973,0,1,True,False,False,False,False,False
16e09277,51.02860779061003,0,0,12,0,3.9252775223546177,0,0,False,False,True,False,False,True
4de1469d,40.55997108188081,0,0,9,0,4.055997108188081,0,0,False,False,False,False,False,True
0277f84e,16.691940492087866,0,0,74,0,0.22255920656117156,0,1,True,False,False,False,False,False
a85b4808,94.3665442675057,0,0,81,0,1.1508115154573866,0,0,False,False,False,False,False,False
0c73a164,15.009200757619164,0,0,40,0,0.366078067259004,0,1,False,False,False,False,False,False
cf6f82d7,59.630006067612335,0,0,49,1,1.1926001213522468,0,1,False,False,False,False,False,False
0ca969ce,69.06859013813197,1,1,86,1,0.7938918406681835,1,0,False,False,False,False,False,False
40036c25,35.00707324385765,1,0,70,0,0.49305736963179786,0,1,False,False,False,False,False,False
5ab908bf,14.03863816694118,1,0,58,0,0.23794301977866406,0,1,False,False,False,True,False,False
8704c48a,18.57189662201692,0,0,38,0,0.4762024774876133,0,1,False,False,True,False,False,False
b13ce90d,28.749563418322705,0,0,2,0,9.583187806107569,0,0,False,False,False,False,True,False
341b510a,6.9347279453790325,1,0,75,0,0.09124642033393464,0,1,False,False,False,True,False,False
85a656ff,10.510228491861213,0,0,6,0,1.5014612131230305,0,0,True,False,False,False,True,False
3d2d70c7,9.71299028338539,0,1,48,0,0.19822429149766102,0,1,False,False,False,False,False,False
80b12b66,36.89872617676632,0,0,25,0,1.4191817760294738,0,0,True,False,False,False,False,True
1ccba090,55.70788565626437,0,0,32,0,1.6881177471595263,0,1,False,False,False,False,False,False
7b3dcb61,41.66686119386272,0,0,47,0,0.8680596082054733,0,1,False,False,False,True,False,False
345fc9af,49.67418466477703,0,0,78,0,0.6287871476554054,0,1,False,False,False,True,False,False
e9cd0f23,13.02189473423966,0,0,1,0,6.51094736711983,0,0,False,False,False,True,True,False
6c945867,19.25748483599224,0,0,70,0,0.2712321807886231,0,1,False,True,False,False,False,False
07917cd6,20.45043416631684,0,0,31,0,0.6390760676974012,0,1,True,False,False,False,False,False
d9eb8b0b,34.90817045090108,1,0,3,0,8.72704261272527,0,0,False,False,True,False,True,False
d665a88a,14.494222146127496,0,0,19,0,0.7247111073063748,0,0,False,False,False,False,False,True
c13d73ca,47.61571740147241,0,1,35,1,1.322658816707567,0,1,True,False,False,False,False,False
4a13f2fb,67.81638387799123,1,0,31,0,2.119261996187226,0,0,False,False,False,True,False,False
bc189ee2,36.18004316522451,0,0,27,0,1.2921443987580183,0,0,True,False,False,False,False,True
86a8995c,18.57775560195269,0,0,76,0,0.24126955327211283,0,1,False,False,False,True,False,False
3af91c0b,12.015799066792482,0,0,0,0,12.015799066792482,0,0,False,False,True,False,True,False
e0683dcf,9.734677455509969,0,0,59,0,0.16224462425849948,0,1,False,False,True,False,False,False
475add6a,2.9826354161591944,0,0,55,0,0.05326134671712847,0,1,False,False,False,True,False,False
b17ce0e8,20.95554688415586,1,0,34,1,0.5987299109758818,0,1,False,False,False,True,False,False
fda854ab,20.013533757515926,0,0,29,0,0.6671177919171976,0,0,False,False,False,False,False,True
702cefb1,,0,0,53,0,,0,0,False,False,True,False,False,False
eea32e10,15.323344008549192,0,0,35,0,0.425648444681922,0,1,False,False,True,False,False,False
ceeee592,21.901341626269,0,1,54,0,0.39820621138670914,0,1,False,False,False,False,False,False
d13d5bdc,30.881104530329758,0,1,88,0,0.3469787025879748,0,1,False,False,True,False,False,False
8abe1453,,0,0,79,0,,0,0,False,False,False,True,False,False
f57ef278,42.10185844693287,0,0,57,0,0.725894111154015,0,1,True,False,False,False,False,False
70ffabef,28.67186410055347,0,0,82,0,0.34544414578980087,0,1,True,False,False,False,False,False
4476179b,7.357279715878795,0,1,64,0,0.1131889187058276,0,1,False,False,True,False,False,False
67727a68,33.566153006738034,0,0,68,0,0.48646598560489906,0,1,False,False,False,False,False,False
1ddea3b1,14.388935564267738,1,1,50,1,0.28213599145623014,1,1,False,False,False,True,False,False
b9a0ba01,57.4630502828907,0,0,21,0,2.6119568310404864,0,0,True,False,False,False,False,True
6786d965,25.41418885404029,0,0,87,0,0.2887976006140942,0,1,False,False,False,True,False,False
7964f844,29.95798082645756,0,0,52,0,0.5652449212539162,0,1,False,False,True,False,False,False
debfa533,116.80335639778848,1,1,35,1,3.2445376777163464,1,0,False,False,True,False,False,False
febb7f06,42.6099993084589,0,1,67,1,0.6266176368891015,0,1,True,False,False,False,False,False
2b511214,33.13133871015237,0,0,35,0,0.9203149641708992,0,1,False,False,True,False,False,False
0855d472,22.413519506855884,1,0,51,0,0.4310292212856901,0,1,False,False,False,False,False,False
52eb95d3,7.996392631949559,1,0,52,0,0.15087533267829356,0,1,False,False,True,False,False,False
f519545b,21.16680568888256,0,0,81,0,0.25813177669368975,0,1,False,False,True,False,False,False
38408b2a,11.881904371815166,0,0,49,0,0.23763808743630332,0,1,False,False,True,False,False,False
57bf4f0a,73.28437609514265,1,0,79,0,0.9160547011892831,0,0,False,False,False,True,False,False
6877ee48,33.44806456100472,1,0,40,0,0.8158064527074322,0,1,False,False,False,True,False,False
cb84c9a6,56.069671861188056,1,0,17,1,3.114981770066003,0,0,True,False,False,False,False,True
b3afee83,14.9532079666255,0,0,21,0,0.67969127121025,0,0,True,False,False,False,False,True
4d240bb8,12.672750120895088,0,0,65,0,0.1920113654681074,0,1,True,False,False,False,False,False
a56daee7,39.77247855782807,0,0,20,0,1.8939275503727653,0,0,False,False,True,False,False,True
bc070be2,11.451186621871468,1,0,43,0,0.2602542414061697,0,1,False,False,False,True,False,False
ece3ad69,17.449479507499124,0,0,46,0,0.37126552143615155,0,1,False,False,False,False,False,False
5e8c0ed5,75.57095598067322,0,0,38,0,1.937716820017262,0,0,False,False,True,False,False,False
7c72ebb9,18.03215781306668,1,0,28,0,0.6217985452781614,0,0,False,False,True,False,False,True
a6c88a2f,6.364358844657001,0,0,53,0,0.1178584971232778,0,1,False,False,True,False,False,False
682d242d,4.05501557476508,1,0,89,0,0.04505572860850089,0,1,False,False,False,False,False,False
dace3ceb,5.565752888651,0,0,84,0,0.0654794457488353,0,1,True,False,False,False,False,False
b55db736,58.28656109384705,0,0,16,0,3.4286212408145325,0,0,False,False,False,False,False,True
81b4547d,15.763725514624008,0,1,79,0,0.1970465689328001,0,1,True,False,False,False,False,False
03b9ab80,114.46577379484468,1,1,59,1,1.9077628965807447,1,0,False,False,False,False,False,False
cdb1574b,68.33149947784818,0,0,30,0,2.204241918640264,0,0,False,False,False,True,False,True
677d797b,87.44407646524485,0,0,72,0,1.1978640611677376,0,0,False,False,True,False,False,False
db4096b4,50.536555381679406,1,0,77,1,0.647904556175377,0,1,False,False,True,False,False,False
c1b1c329,38.31919747888661,0,1,48,1,0.7820244383446247,0,1,False,False,True,False,False,False
f362deac,12.267182862203406,0,0,1,0,6.133591431101703,0,0,True,False,False,False,True,False
1fc98af6,24.934710831503168,0,0,47,0,0.5194731423229827,0,1,False,False,False,False,False,False
09a95d1f,41.05559253469743,0,0,13,0,2.9325423239069592,0,0,False,False,False,True,False,True
e9237e7f,48.437617280119085,0,0,58,0,0.820976564069815,0,1,False,False,False,False,False,False
dbd0e131,8.76816235531605,0,0,57,0,0.15117521302269052,0,1,False,False,True,False,False,False
6184d149,21.43419512942885,0,0,57,0,0.36955508843842844,0,1,False,False,False,True,False,False
1790f810,23.432832653460935,0,0,50,0,0.45946730693060656,0,1,False,False,False,True,False,False
d0ed4226,22.715705342004647,0,0,83,0,0.2704250635952934,0,1,False,False,True,False,False,False
ab93849a,9.949182822779507,0,0,1,0,4.974591411389754,0,0,False,False,False,False,True,False
5df66533,80.83546470063646,0,0,40,0,1.9715967000155235,0,0,False,False,True,False,False,False
4b4e2d80,20.865630138645205,0,1,82,0,0.25139313420054465,0,1,False,False,False,False,False,False
3d37e337,,0,0,81,0,,0,0,False,False,False,True,False,False
02858286,82.13357407072822,0,0,15,1,5.1333483794205135,0,0,False,False,False,True,False,True
08740e19,68.37442125562987,0,0,3,0,17.093605313907467,0,0,False,False,True,False,True,False
cdd718d3,27.82869850981564,1,0,11,1,2.3190582091513035,0,0,False,False,False,True,False,True
edc4e013,17.01763455547532,0,1,28,0,0.5868149846715627,0,0,True,False,False,False,False,True
71b2f5eb,5.088907685562366,1,0,6,1,0.7269868122231952,0,0,False,False,False,True,True,False
74693475,36.32304997054445,1,1,13,1,2.594503569324604,1,0,True,False,False,False,False,True
86d02e84,16.038092627083305,0,0,11,0,1.3365077189236088,0,0,False,False,False,True,False,True
7df4b4f3,24.4709525407218,0,1,4,1,4.89419050814436,0,0,False,False,True,False,True,False
b197217c,77.41928984484994,0,0,80,0,0.9557937017882709,0,0,False,False,True,False,False,False
153409a7,15.057526956908813,1,0,31,0,0.4705477174034004,0,1,True,False,False,False,False,False
2d1efdff,35.22085060825623,0,0,73,0,0.4759574406521112,0,1,False,False,True,False,False,False
6fe0ba9a,42.96295125997154,0,1,42,1,0.999138401394687,0,1,False,False,False,True,False,False
75eee96c,57.08110011224464,0,1,80,1,0.7047049396573413,0,1,False,False,False,True,False,False
ea339a23,23.110246520201507,1,0,68,0,0.33493110898842765,0,1,False,False,True,False,False,False
4d7d70b6,21.259653900471225,1,1,44,1,0.47243675334380497,1,1,False,False,False,True,False,False
1d516009,20.8657195227958,0,0,8,0,2.3184132803106445,0,0,False,False,False,False,False,True
1fae7046,32.81012480256706,0,0,48,0,0.6695943837258583,0,1,False,False,False,False,False,False
371e9dfd,66.47761998050706,0,0,32,0,2.014473332742638,0,0,False,False,False,True,False,False
8498e106,20.108677675932626,0,0,17,0,1.1171487597740348,0,0,False,False,True,False,False,True
505d74a7,1.3085106118504155,1,0,8,0,0.1453900679833795,0,0,True,False,False,False,False,True
fb96291f,46.324468647308656,0,0,61,0,0.7471688491501396,0,1,False,False,True,False,False,False
7d969be1,26.31983781578264,0,0,56,0,0.46175154062776563,0,1,True,False,False,False,False,False
937858d5,36.38118790348544,0,0,28,1,1.2545237208098428,0,0,False,False,True,False,False,True
31b8db30,5.3074484982560906,1,0,77,0,0.06804421151610372,0,1,False,False,False,True,False,False
3174b02c,16.090699097448205,1,0,24,0,0.6436279638979282,0,0,False,False,False,False,False,True
86b566bd,43.75077616976109,0,0,14,0,2.916718411317406,0,0,False,False,True,False,False,True
e094febe,7.727826112457446,1,0,5,0,1.2879710187429076,0,0,True,False,False,False,True,False
f88b8485,35.16383033247032,0,0,41,0,0.8372340555350076,0,1,False,False,False,False,False,False
